	CHROM	BIN_START	BIN_END	N_VARIANTS	PI_all	PI_female	PI_male	MEAN_FST	SNP_COUNT_all	SNP_COUNT_female	SNP_COUNT_male	Dxy	pFemaleSpecific	pMaleSpecific	pSexSpecific	meanDiffA1	female_r2	male_r2
22	chrI	2200001	2300000	52	0.000212095	0.00020742	0.000235557	-0.014557299999999999	52	51	48	0.00021475	0.0	0.0	0.0	0.0841346153846154	0.07609745428863078	0.06152197858309993
23	chrI	2300001	2400000	47	0.000138233	0.000125016	0.00016490099999999999	0.0209608	47	39	39	0.000184046730666662	0.0	0.02127659574468085	0.02127659574468085	0.14188199361702128	0.12579912224538528	0.15680052093104704
24	chrI	2400001	2500000	63	0.00021429400000000002	0.00022076900000000003	0.00021401299999999999	-0.026210400000000005	63	60	47	0.00023893899649999998	0.0	0.0	0.0	0.11124341269841272	0.10543536042396608	0.1279644091992287
25	chrI	2500001	2600000	50	0.00012429299999999998	0.000109517	0.000159789	-0.0170846	50	42	41	0.00018041716327777999	0.0	0.02	0.02	0.13757137999999997	0.15453510938115267	0.148913378090462
26	chrI	2600001	2700000	85	0.000230282	0.00023228599999999998	0.000234245	-0.0179365	85	73	56	0.0002813607251428599	0.0	0.0	0.0	0.1281932705882353	0.10777168528909947	0.1445775833732405
27	chrI	2700001	2800000	76	0.000239604	0.000236367	0.000236027	0.0230507	76	69	58	0.00030149109409523993	0.039473684210526314	0.0	0.039473684210526314	0.17234492631578946	0.2520116786182431	0.26211920049994275
28	chrI	2900001	3000000	1	2.49232e-06	1.33334e-06	5.55556e-06	-0.25796199999999997	1	1	1	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
29	chrI	3100001	3200000	104	0.000338101	0.000309086	0.00041781	-0.0311108	104	95	96	0.0004113785809999999	0.0	0.0	0.0	0.09949060576923079	0.0931237329547447	0.08236015301654914
30	chrI	3200001	3300000	25	5.84966e-05	5.54204e-05	6.00041e-05	0.046633999999999995	25	20	19	9.041073249999802e-05	0.04	0.0	0.04	0.168738116	0.16997904016132231	0.19350089394000022
31	chrI	3300001	3400000	23	7.055640000000001e-05	6.94197e-05	7.33344e-05	-0.013769799999999999	23	21	15	8.05714165e-05	0.0	0.0	0.0	0.12091091304347827	0.1542064426279791	0.1499187258176434
32	chrI	3400001	3500000	141	0.000472153	0.000457281	0.000516025	0.0034652999999999997	141	134	108	0.0005419297545000002	0.0070921985815602835	0.0	0.0070921985815602835	0.13193597163120568	0.12848364871907633	0.1281477172379763
33	chrI	3500001	3600000	199	0.000614356	0.0005757830000000001	0.000730983	-0.0244704	199	180	166	0.0007572853172730194	0.0	0.0	0.0	0.116370567839196	0.10600993274762184	0.11635571957176993
34	chrI	3600001	3700000	28	6.751149999999999e-05	6.0004e-05	8.80016e-05	-0.0438519	28	22	19	8.597023914761999e-05	0.0	0.0	0.0	0.09883083571428573	0.06037603034797962	0.08921015636610496
35	chrI	3700001	3800000	5	1.2246300000000002e-05	9.58349e-06	1.66667e-05	0.0222845	5	3	3	1.66071436e-05	0.0	0.0	0.0	0.17976194	0.1405712365722022	0.27845354049535753
36	chrI	3800001	3900000	54	0.000154141	0.000138021	0.000183787	-0.011420399999999999	54	46	44	0.00020048006429999998	0.0	0.0	0.0	0.13794092037037037	0.16433933031761536	0.18421386349166916
37	chrI	3900001	4000000	25	0.000104094	9.9585e-05	0.000118223	-0.0168024	25	25	24	0.000108584824	0.0	0.0	0.0	0.10107148	0.10070662682243257	0.06661250738746827
38	chrI	4300001	4400000	5	1.3169400000000001e-05	1.1333399999999999e-05	1.77778e-05	0.0110815	5	4	4	1.5732142000000003e-05	0.0	0.0	0.0	0.14892860000000002	0.1315710168245705	0.11713433673489583
39	chrI	4400001	4500000	8	2.4615900000000003e-05	2.56673e-05	2.04446e-05	0.0424981	8	8	5	3.314285e-05	0.125	0.0	0.125	0.20491062499999999	0.2705473086726938	0.15335877976190473
40	chrI	4500001	4600000	296	0.00106249	0.00106823	0.00107867	0.00952304	296	279	253	0.0011998059761738175	0.0	0.0	0.0	0.1406833381756757	0.16710770220451543	0.14179493181851968
41	chrI	4600001	4700000	110	0.00034323400000000004	0.000332237	0.00037937699999999997	-0.0316768	110	104	90	0.00041370486357935997	0.0	0.0	0.0	0.12518399454545454	0.1400688585224563	0.1533843331820246
42	chrI	4700001	4800000	155	0.000481246	0.000478811	0.0004989230000000001	-0.0226245	155	148	98	0.0005515095430000002	0.012903225806451613	0.012903225806451613	0.025806451612903226	0.11034178064516127	0.0922327933721688	0.13057755578269475
43	chrI	4900001	5000000	68	0.00022018	0.00022036099999999997	0.000220237	-0.00308551	68	62	51	0.000263193262150796	0.014705882352941176	0.0	0.014705882352941176	0.15651265294117653	0.1802906727015695	0.19790740640782287
44	chrI	5000001	5100000	12	3.00008e-05	2.82508e-05	3.15564e-05	-0.0254915	12	9	8	3.8918652277777997e-05	0.0	0.0	0.0	0.11408730833333335	0.3023097900462246	0.15423893421401588
45	chrI	5100001	5200000	13	4.4462399999999996e-05	3.5250700000000005e-05	6.00002e-05	0.0420188	13	8	13	5.18452366e-05	0.0	0.0	0.0	0.18209713076923079	0.1901909786446366	0.19062002205026787
46	chrI	5200001	5300000	25	7.68041e-05	6.74213e-05	9.089120000000001e-05	0.0269755	25	23	21	0.000102349603777778	0.0	0.0	0.0	0.18940478800000002	0.2482489212294586	0.3023663381377291
47	chrI	5300001	5400000	1	1.3846200000000002e-06	NA	3.3333499999999996e-06	0.368601	1	0	1	3.75e-06	0.0	0.0	0.0	0.375	NA	0.6
48	chrI	5500001	5600000	40	9.595280000000001e-05	7.70971e-05	0.000137565	-0.05679730000000001	40	32	37	0.00014943452200000002	0.0	0.0	0.0	0.11058045000000001	0.08852448575662246	0.10349596110881323
49	chrI	5600001	5700000	10	3.3785500000000004e-05	3.68339e-05	3.11117e-05	0.0436293	10	9	8	4.3476188e-05	0.0	0.0	0.0	0.1963095	0.2480058477379676	0.13527486621325
50	chrI	5700001	5800000	2	4.09235e-06	2.00003e-06	9.11111e-06	-0.00160133	2	2	2	8.500000000000002e-06	0.0	0.0	0.0	0.15	0.1733333333333333	0.1328125
51	chrI	5800001	5900000	4	1.29848e-05	1.02502e-05	1.5333399999999998e-05	0.0754881	4	4	3	2.0666669999999998e-05	0.0	0.0	0.0	0.23541675	0.4165184059524029	0.9491916010808038
52	chrI	6000001	6100000	17	4.4432700000000006e-05	4.32521e-05	4.20009e-05	0.0288209	17	14	11	5.98511945e-05	0.058823529411764705	0.0	0.058823529411764705	0.18000705882352944	0.2355726459164664	0.18472578115013616
53	chrI	6100001	6200000	8	3.12312e-05	2.99172e-05	3.64446e-05	-0.114497	8	8	8	3.61785705e-05	0.0	0.0	0.0	0.06741062499999997	0.032373344206488214	0.034904973482060106
54	chrI	6200001	6300000	28	9.258799999999999e-05	8.4754e-05	0.00010978	-0.027425	28	27	24	0.00010614881250000002	0.0	0.0	0.0	0.11815478571428573	0.13104873833354894	0.09763805358697066
55	chrI	6300001	6400000	88	0.00029826	0.000281297	0.000307361	0.041473699999999995	88	76	74	0.0003659184528	0.056818181818181816	0.0	0.056818181818181816	0.1922483909090909	0.2971477355715038	0.22524941051061914
56	chrI	6400001	6500000	68	0.00018935099999999998	0.00018253	0.00019757	0.0194353	68	61	46	0.00024593117283968	0.014705882352941176	0.0	0.014705882352941176	0.16109946176470588	0.19727842379369234	0.24176949110077298
57	chrI	6500001	6600000	5	1.19079e-05	1.5000199999999999e-05	8.22246e-06	-0.13762	5	5	5	1.7940478095240004e-05	0.0	0.0	0.0	0.0826192	0.05371055766764392	0.06185266723552896
58	chrI	6600001	6700000	57	0.000175191	0.000147526	0.000218449	0.014692700000000001	57	47	48	0.00022841587022221998	0.0	0.0	0.0	0.18413742105263156	0.31319351514216137	0.2757142714518033
59	chrI	6700001	6800000	99	0.000317625	0.000309803	0.000339605	0.00100762	99	87	87	0.00038703998897698016	0.010101010101010102	0.0	0.010101010101010102	0.14054831515151514	0.15198499815631475	0.15831980110380744
60	chrI	6800001	6900000	15	3.93245e-05	3.23347e-05	4.97787e-05	0.025169999999999998	15	11	13	5.50690465e-05	0.0	0.0	0.0	0.1847618666666667	0.24212111081583546	0.2574170697595203
61	chrI	6900001	7000000	4	1.1538599999999998e-05	1.30001e-05	8.222280000000001e-06	0.00636902	4	4	2	1.4083335000000002e-05	0.0	0.0	0.0	0.17708325	0.18262227583373536	0.4422552169313651
62	chrI	7000001	7100000	9	2.60931e-05	2.2917600000000002e-05	3.22227e-05	-0.0250051	9	9	7	3.9952382000000005e-05	0.0	0.0	0.0	0.18214288888888888	0.21588752620030205	0.25570705320425574
63	chrI	7100001	7200000	2	2.98465e-06	1.75002e-06	6.2222500000000004e-06	-0.10233099999999999	2	1	2	6e-06	0.0	0.0	0.0	0.03750000000000003	0.010138888888888907	0.008809523809523824
64	chrI	7200001	7300000	17	4.2247600000000005e-05	4.72518e-05	3.28896e-05	-0.014036600000000002	17	17	7	5.253373422222e-05	0.0	0.0	0.0	0.12496499999999999	0.1271595646181295	0.09584576703597379
65	chrI	7300001	7400000	24	6.98191e-05	6.35876e-05	8.40025e-05	-0.041001800000000005	24	23	22	9.026249900000001e-05	0.0	0.0	0.0	0.11805558333333332	0.1297043908167184	0.10877426936252448
66	chrI	7400001	7500000	31	0.000100437	0.00010250700000000001	9.822809999999999e-05	-0.00813623	31	28	27	0.00012903868930952	0.0	0.0	0.0	0.17016125806451612	0.22217276302889138	0.2807387646764226
67	chrI	7500001	7600000	27	7.7759e-05	7.22543e-05	9.244799999999999e-05	-0.00828858	27	21	23	0.00010301339750000001	0.0	0.0	0.0	0.15222664444444445	0.12536699796239759	0.2098385281668686
68	chrI	7600001	7700000	15	3.55394e-05	3.35012e-05	4.24449e-05	-0.0656707	15	15	8	4.3154761000000016e-05	0.0	0.0	0.0	0.06230146666666667	0.030331039980780794	0.029329032575868517
69	chrI	7700001	7800000	4	7.78477e-06	6.91683e-06	8.44454e-06	-0.0189729	4	4	3	1.5875e-05	0.0	0.0	0.0	0.2125	0.37597656250000006	0.31784126984126987
70	chrI	7800001	7900000	15	6.46157e-05	6.15004e-05	7.28889e-05	-0.021390400000000004	15	15	14	6.657142600000002e-05	0.0	0.0	0.0	0.12234126666666666	0.10969729908304247	0.11572707057830026
71	chrI	7900001	8000000	82	0.000252093	0.00023370099999999998	0.00028890700000000003	-0.0101227	82	71	67	0.00030142261600476003	0.012195121951219513	0.012195121951219513	0.024390243902439025	0.1358086475609756	0.13842623677502852	0.12505757958296537
72	chrI	8000001	8100000	97	0.00032110099999999996	0.000265807	0.000407809	0.0337596	97	85	90	0.00040694435350000044	0.0	0.010309278350515464	0.010309278350515464	0.16372729896907215	0.23610023702829167	0.2135581660361986
73	chrI	8100001	8200000	19	4.61254e-05	4.4585699999999996e-05	4.44457e-05	0.0203779	19	16	11	6.239048704762e-05	0.0	0.0	0.0	0.172807	0.38602209450603825	0.28574029832412307
74	chrI	8200001	8300000	22	6.28032e-05	6.56701e-05	5.9336099999999996e-05	-0.0182366	22	18	16	8.037976290476e-05	0.0	0.0	0.0	0.13108768636363635	0.11919657278460771	0.10369387251979438
75	chrI	8300001	8400000	42	0.000112596	9.876370000000001e-05	0.000147114	-0.0352913	42	34	31	0.00014474285800000002	0.0	0.0	0.0	0.09733559523809523	0.07041357837880854	0.07952751036358739
76	chrI	8400001	8500000	79	0.000235199	0.000213282	0.000282238	-0.0326346	79	69	66	0.00028239682372221996	0.0	0.0	0.0	0.13036467215189873	0.12172233765593415	0.13527191336400501
77	chrI	8500001	8600000	48	0.000141583	0.000130015	0.00016467400000000002	0.00234936	48	43	36	0.00017934772462698	0.0	0.020833333333333332	0.020833333333333332	0.14228672916666665	0.15487855674223794	0.2022648763591986
78	chrI	8600001	8700000	6	1.2308e-05	1.3833599999999999e-05	9.333430000000002e-06	0.040347100000000004	6	5	3	1.8571438904759998e-05	0.0	0.0	0.0	0.1761905	0.22545041496720492	0.32546728012290904
79	chrI	8800001	8900000	27	8.01275e-05	7.28385e-05	9.02237e-05	0.00918697	27	23	19	0.000102051786	0.0	0.0	0.0	0.17579362962962963	0.1988979419162725	0.2654624777220402
80	chrI	8900001	9000000	1	1.7230900000000002e-06	1.33334e-06	2.66668e-06	-0.09482360000000001	1	1	1	3.5000000000000004e-06	0.0	0.0	0.0	0.04999999999999999	0.01562499999999999	0.013333333333333327
81	chrI	9000001	9100000	19	4.77254e-05	4.325270000000001e-05	5.95567e-05	-0.053123300000000005	19	16	15	6.102023760000001e-05	0.0	0.0	0.0	0.08380323157894737	0.062366435461163966	0.049236750570919315
82	chrI	9100001	9200000	59	0.000220106	0.000206267	0.000253785	-0.0336037	59	53	56	0.00024364285899999803	0.0	0.0	0.0	0.11933011355932202	0.11495698474741772	0.12153466682976617
83	chrI	9200001	9300000	1	3.69231e-06	4e-06	3.5555599999999996e-06	-0.059524400000000005	1	1	1	3.5e-06	0.0	0.0	0.0	0.050000000000000044	0.013333333333333357	0.01562500000000003
84	chrI	9300001	9400000	19	6.23391e-05	6.39173e-05	6.46674e-05	-0.042924300000000006	19	17	17	6.4089291e-05	0.0	0.0	0.0	0.07907273684210525	0.04257247207128303	0.05941994846354202
85	chrI	9400001	9500000	13	3.50782e-05	3.55849e-05	3.62229e-05	-0.037017400000000006	13	12	9	4.741071700000001e-05	0.0	0.0	0.0	0.1305403076923077	0.12293005783608474	0.13710998897408386
86	chrI	9500001	9600000	22	6.49558e-05	6.92521e-05	6.26684e-05	-0.0451962	22	21	15	7.381964250000001e-05	0.0	0.0	0.0	0.09732140909090908	0.0794547846724548	0.09878381477822222
87	chrI	9600001	9700000	55	0.000167463	0.00016210200000000001	0.000180233	-0.012247	55	49	42	0.00020475714399999999	0.0	0.0	0.0	0.14314932727272728	0.1599926689220815	0.14940722474882825
88	chrI	9700001	9800000	44	0.00014225700000000002	0.000124595	0.000173786	-0.0128727	44	37	38	0.00017871429149999998	0.0	0.0	0.0	0.15572238181818185	0.16492847321144055	0.17568946154336346
89	chrI	9800001	9900000	59	0.00021983299999999998	0.000215351	0.000231125	-0.00406071	59	54	54	0.00025106508577778	0.03389830508474576	0.0	0.03389830508474576	0.15177564406779662	0.15467231397749295	0.1297683685654474
90	chrI	9900001	10000000	63	0.000185844	0.000177446	0.000199133	0.00871364	63	57	52	0.00024380557077777806	0.0	0.0	0.0	0.1593442873015873	0.15776684495118798	0.22348264643854723
91	chrI	10000001	10100000	86	0.00023114700000000001	0.000251046	0.000198903	0.013959200000000001	86	80	46	0.0002777772552301599	0.011627906976744186	0.0	0.011627906976744186	0.15186872093023257	0.17561301707535126	0.1890068790193581
92	chrI	10100001	10200000	12	3.71703e-05	3.14177e-05	4.24449e-05	0.08268160000000001	12	10	9	5.1295238999999996e-05	0.0	0.08333333333333333	0.08333333333333333	0.22837300000000002	0.23769374707318897	0.5138877190614237
93	chrI	10200001	10300000	50	0.00016847099999999998	0.000176927	0.000160451	-0.0274159	50	48	34	0.00018521339230476006	0.0	0.0	0.0	0.138273808	0.14990864389147995	0.15011123723484
94	chrI	10300001	10400000	45	0.000142691	0.000145515	0.000147344	-0.0439871	45	41	38	0.00017871310880000004	0.0	0.0	0.0	0.12242061555555556	0.13858474435263643	0.1892783696908156
95	chrI	10400001	10500000	66	0.000192488	0.000179199	0.000227342	-0.025847700000000005	66	60	44	0.00024339077780000004	0.015151515151515152	0.0	0.015151515151515152	0.13940295000000003	0.14689456263321043	0.1383257446100934
96	chrI	10500001	10600000	59	0.000205094	0.00022035200000000002	0.000174458	0.022523599999999998	59	57	39	0.00023590872622222	0.0	0.0	0.0	0.16743343559322035	0.18584124794446333	0.2839405735841572
97	chrI	10600001	10700000	20	5.6402299999999994e-05	4.9668999999999995e-05	7.044520000000001e-05	-0.01209	20	18	15	7.113540999999999e-05	0.0	0.0	0.0	0.11991064999999998	0.0847665112372521	0.12935835903980406
98	chrI	10800001	10900000	13	3.79704e-05	3.45011e-05	4.5334200000000004e-05	-0.00766997	13	11	12	4.928928560000001e-05	0.07692307692307693	0.0	0.07692307692307693	0.12206964615384618	0.14847237392864335	0.07723440945934544
99	chrI	10900001	11000000	34	8.70845e-05	7.74248e-05	0.000107782	-0.0178556	34	29	26	0.00012005118410000001	0.0	0.0	0.0	0.1337885411764706	0.16126775290385442	0.12104590111916376
100	chrI	11000001	11100000	28	8.212860000000001e-05	8.067270000000001e-05	8.644889999999999e-05	-0.0196226	28	25	25	0.00010676290722221999	0.0	0.0	0.0	0.12489371428571429	0.164167595830987	0.20210538416301418
101	chrI	11100001	11200000	14	3.1139699999999996e-05	2.6918000000000002e-05	3.8000700000000004e-05	0.00430853	14	11	9	4.5410732300000005e-05	0.0	0.0	0.0	0.1682823357142857	0.22628890862967085	0.15605962273246848
102	chrI	11200001	11300000	3	5.41544e-06	4.7500400000000005e-06	6.444510000000001e-06	-0.0058327	3	2	2	9.07142714286e-06	0.0	0.0	0.0	0.1123013333333333	0.01066964285714285	0.10964986852861526
103	chrI	11300001	11400000	76	0.000256483	0.000254021	0.000259799	0.00285863	76	69	60	0.00028751091830158	0.0	0.0	0.0	0.14591951315789475	0.18740197860839272	0.17369264127419964
104	chrI	11400001	11500000	64	0.00019078	0.000166676	0.000235562	0.00414363	64	48	55	0.00021616785500000013	0.0	0.015625	0.015625	0.141117921875	0.1709326613654531	0.1466080159838395
105	chrI	11500001	11600000	19	6.30779e-05	6.86677e-05	5.4222200000000004e-05	0.0111635	19	19	11	6.6291672e-05	0.05263157894736842	0.0	0.05263157894736842	0.1432644210526316	0.16504028411019953	0.0805440722181973
106	chrI	11600001	11700000	27	6.87763e-05	6.50905e-05	8.17851e-05	-0.049971100000000004	27	23	26	0.00010993452283334003	0.0	0.0	0.0	0.09530425925925927	0.057070518902258095	0.07155957804123354
107	chrI	11700001	11800000	6	2.3107800000000003e-05	2.22502e-05	2.4888899999999998e-05	0.014524200000000001	6	6	4	2.4535714e-05	0.0	0.0	0.0	0.1511905	0.19000017500018862	0.17581673185942467
108	chrI	11800001	11900000	39	0.000139336	0.00012759799999999998	0.00017045099999999998	-0.0180738	39	39	37	0.00017505278122221997	0.02564102564102564	0.0	0.02564102564102564	0.10644079487179489	0.08671288814255393	0.051123734734444065
109	chrI	11900001	12000000	10	3.59388e-05	3.68337e-05	3.64446e-05	-0.029683299999999996	10	10	7	3.7458334999999996e-05	0.0	0.0	0.0	0.10583329999999999	0.08435954795975675	0.09633920686367549
110	chrI	12000001	12100000	90	0.000297685	0.000288194	0.000331125	-0.025027599999999997	90	86	71	0.00032316665895237997	0.0	0.0	0.0	0.10270501111111112	0.0957482985174362	0.0874015656111741
111	chrI	12100001	12200000	47	0.00011337	0.00010285100000000001	0.000125783	0.030507599999999996	47	38	25	0.00016306546449999999	0.0	0.0	0.0	0.18791787234042553	0.21997122351206055	0.2516685950142682
112	chrI	12200001	12300000	10	2.80007e-05	2.7084299999999997e-05	2.11114e-05	0.132995	10	9	6	4.021071e-05	0.1	0.0	0.1	0.2671428	0.4387612416244001	0.8791931830232939
113	chrI	12300001	12400000	4	1.44615e-05	1.58333e-05	1.24444e-05	0.00754218	4	4	3	1.4e-05	0.0	0.0	0.0	0.13125	0.12851770451770453	0.13009982638888892
114	chrI	12400001	12500000	27	7.11132e-05	6.92556e-05	7.51155e-05	-0.0095089	27	23	21	9.91910749e-05	0.0	0.0	0.0	0.15608464444444448	0.17264677511146784	0.21926078213119457
115	chrI	12500001	12600000	48	0.000153432	0.0001516	0.000152239	0.00408763	48	41	43	0.00019918393110000005	0.0	0.0	0.0	0.17814981458333334	0.23054916633498745	0.2321389351485363
116	chrI	12600001	12700000	80	0.000257327	0.00026769799999999997	0.000246699	-0.0142491	80	68	68	0.0003031150931111121	0.0	0.0125	0.0125	0.151316985	0.17570573489034033	0.18986059034256625
117	chrI	12700001	12800000	17	5.33553e-05	4.9168e-05	6.4001e-05	-0.0405707	17	16	15	6.2782142e-05	0.0	0.0	0.0	0.11323529411764706	0.09577315155288774	0.10431341655830229
118	chrI	12800001	12900000	153	0.000527957	0.00046545699999999996	0.000671622	-0.0123538	153	133	146	0.0006546230182698403	0.006535947712418301	0.0	0.006535947712418301	0.11505215032679737	0.11064577323939676	0.10305472514028464
119	chrI	12900001	13000000	32	9.49299e-05	8.19223e-05	0.000117782	0.012447	32	28	29	0.0001225410695	0.0	0.0	0.0	0.1565661875	0.17589911172235723	0.16084128963948033
120	chrI	13000001	13100000	64	0.00019181	0.00017336400000000002	0.000222008	0.011904099999999999	64	53	54	0.00024153453429999995	0.015625	0.0	0.015625	0.1478887765625	0.18076351798126392	0.18089910447605187
121	chrI	13100001	13200000	2	4.00004e-06	4.9167199999999996e-06	1.5555600000000001e-06	0.14716500000000002	2	2	1	8.41667e-06	0.5	0.0	0.5	0.3458335	0.5146954302723887	0.6914285714285715
122	chrI	13200001	13300000	9	1.3139e-05	1.52506e-05	1.02225e-05	-0.00660897	9	7	5	2.294445705556e-05	0.0	0.0	0.0	0.15092611111111115	0.21545754288754498	0.07854508671044728
123	chrI	13300001	13400000	22	6.96957e-05	6.550390000000001e-05	8.200209999999999e-05	-0.0416647	22	20	20	8.645535904762002e-05	0.0	0.0	0.0	0.10976731818181817	0.08864502222312347	0.08105900664791185
124	chrI	13400001	13500000	1	1.7230900000000002e-06	1.33334e-06	2.66668e-06	-0.09482360000000001	1	1	1	3.5e-06	0.0	0.0	0.0	0.050000000000000044	0.01562500000000003	0.013333333333333357
125	chrI	13600001	13700000	21	6.22485e-05	5.6669700000000004e-05	7.133359999999999e-05	0.011336399999999998	21	18	14	7.70535795e-05	0.0	0.0	0.0	0.16096938095238095	0.17828834997154758	0.17516312132981993
126	chrI	13700001	13800000	22	5.60648e-05	6.0170299999999995e-05	4.71121e-05	0.0237106	22	21	12	7.3544042e-05	0.0	0.0	0.0	0.17643395454545455	0.1886300877253969	0.16547902454474206
127	chrI	13800001	13900000	56	0.000159193	0.000144857	0.000182899	0.0228288	56	46	42	0.00021251308320476	0.017857142857142856	0.0	0.017857142857142856	0.1757121375	0.22310248042077574	0.23741783866005278
128	chrI	13900001	14000000	16	4.04619e-05	4.0667199999999996e-05	4.15557e-05	-0.0203623	16	13	6	4.31428578e-05	0.0	0.0	0.0	0.09758185625000002	0.05028629139663438	0.10618058720416093
129	chrI	14000001	14100000	46	0.00011402399999999999	9.552450000000001e-05	0.000155798	-0.00904165	46	45	44	0.00020534999750000001	0.0	0.0	0.0	0.10815215217391304	0.09994893059120653	0.12829017319456426
130	chrI	14100001	14200000	43	0.000141672	0.000125428	0.000176668	0.019109400000000002	43	39	37	0.00017341547750000005	0.0	0.023255813953488372	0.023255813953488372	0.14786820930232555	0.16093648092251403	0.13289499883112563
131	chrI	14200001	14300000	46	0.00014939399999999999	0.00013309200000000002	0.00017334	0.036724900000000005	46	39	38	0.0001770744105	0.0	0.0	0.0	0.1610248260869565	0.16388529117550465	0.18467702428525976
