chr	lefts	rights	fd
chrIII	13522302	13622302	-0.0324311455577537
chrIII	13622302	13722302	0.0247275841233949
chrIII	13722302	13822302	0.0622011138308324
chrIII	13822302	13922302	-0.0374965757052474
chrIII	13922302	14022302	0.0396322185051839
chrIII	14022302	14122302	0.00550710591711031
chrIII	14122302	14222302	-0.0791223093877371
chrIII	14222302	14322302	-0.0427243922920241
chrIII	14322302	14422302	-0.0541040961883656
chrIII	14422302	14522302	-0.0165554384553618
chrIII	14522302	14622302	0.0805644123039698
chrIII	14622302	14722302	-0.063533212618327
chrIII	14722302	14822302	0.0258120113278462
chrIII	14822302	14922302	-0.0431058447291198
chrIII	14922302	15022302	-0.0596812005310508
chrIII	15022302	15122302	-0.0229051550931434
chrIII	15122302	15222302	-0.0561486634981265
chrIII	15222302	15322302	-0.0154196721448634
chrIII	15322302	15422302	-0.0716505988577156
chrIII	15422302	15522302	-0.19932426961749
chrIII	15522302	15622302	0.0694387354124053
chrIII	15622302	15722302	-0.125628541231129
chrIII	15722302	15822302	0.0156802502054669
chrIII	15822302	15922302	-0.0373747186104817
chrIII	15922302	16022302	-0.155760572987521
chrIII	16022302	16122302	-0.0521351823810509
chrIII	16122302	16222302	-0.0265329966771478
chrIII	16222302	16322302	0.0258166624098781
chrIII	16322302	16422302	0.0326095577062241
chrIII	16422302	16522302	-0.0845587176673785
chrIII	16522302	16622302	0.00947859639587281
chrIII	16622302	16722302	-0.0254432866105652
chrIII	16722302	16822302	-0.0318357613079391
chrIII	16822302	16922302	-0.0410021716864078
chrIII	16922302	17022302	-0.0404687974480007
chrIII	17022302	17122302	-0.0712087705261295
chrIII	17122302	17222302	-0.0463709354058732
chrIII	17222302	17322302	-0.0308607818780474
chrIII	17322302	17422302	-0.00542156245596638
chrIII	17422302	17522302	0.0585178429825732
chrIII	17522302	17622302	-0.0399329805391844
chrIII	17622302	17803467	-0.0121055868070786
chrII	649	100649	-0.0071851710967039
chrII	100649	200649	-0.0302620643144678
chrII	200649	300649	-0.0240739949971882
chrII	300649	400649	0.00369771692842592
chrII	400649	500649	-0.00504582712519562
chrII	500649	600649	-0.0507898075395368
chrII	600649	700649	-0.0131720250538892
chrII	700649	800649	0.0177672664967803
chrII	800649	900649	-0.0129843936811925
chrII	900649	1000649	0.0161468378672139
chrII	1000649	1100649	0.0299141051249956
chrII	1100649	1200649	0.00892037636579798
chrII	1200649	1300649	0.01902583897846
chrII	1300649	1400649	0.00135633743140095
chrII	1400649	1500649	0.000800869844149188
chrII	1500649	1600649	-0.0083069588070719
chrII	1600649	1700649	-0.0219682248487364
chrII	1700649	1800649	-0.0663145258608169
chrII	1800649	1900649	0.00251431877823651
chrII	1900649	2000649	-0.0116325962180128
chrII	2000649	2100649	-0.00405886988964702
chrII	2100649	2200649	-0.0489474533402651
chrII	2200649	2300649	-0.00260008676497025
chrII	2300649	2400649	-0.0402190298186989
chrII	2400649	2500649	-0.0142125610892675
chrII	2500649	2600649	-0.0245600104100556
chrII	2600649	2700649	-0.0379587993755226
chrII	2700649	2800649	0.0159182693680954
chrII	2800649	2900649	-0.0141838997401579
chrII	2900649	3000649	0.00749595260331922
chrII	3000649	3100649	-0.0348760718897308
chrII	3100649	3200649	-0.0303617171940494
chrII	3200649	3300649	-0.0253112842591223
chrII	3300649	3400649	-0.0296376766392107
chrII	3400649	3500649	-0.0115806436851865
chrII	3500649	3600649	-0.00880371537932859
chrII	3600649	3700649	-0.0367390292887761
chrII	3700649	3800649	0.00316676712506032
chrII	3800649	3900649	-0.0686015876116687
chrII	3900649	4000649	0.0128939290593786
chrII	4000649	4100649	-0.0343472764252501
chrII	4100649	4200649	-0.0034124651190238
chrII	4200649	4300649	0.0218086646781607
chrII	4300649	4400649	-0.0217569746538853
chrII	4400649	4500649	-0.0526715474111569
chrII	4500649	4600649	0.00423413651881413
chrII	4600649	4700649	-0.0188562929717521
chrII	4700649	4800649	-0.00349036405513034
chrII	4800649	4900649	-0.0359511494544064
chrII	4900649	5000649	0.00787810948791706
chrII	5000649	5100649	-0.00934553998242747
chrII	5100649	5200649	-0.00989839480382642
chrII	5200649	5300649	0.0110130182338642
chrII	5300649	5400649	-0.0072014979866399
chrII	5400649	5500649	0.00718689904539252
chrII	5500649	5600649	0.017281864690329
chrII	5600649	5700649	0.00426083465530847
chrII	5700649	5800649	-0.0218606252138121
chrII	5800649	5900649	-0.00958402036264044
chrII	5900649	6000649	0.00218728981422805
chrII	6000649	6100649	-0.0029010543058361
chrII	6100649	6200649	-0.00557923125198749
chrII	6200649	6300649	-0.0130738109273588
chrII	6300649	6400649	-0.028491204194526
chrII	6400649	6500649	-0.00143714702336332
chrII	6500649	6600649	0.00376911896190227
chrII	6600649	6700649	-0.0234879768421821
chrII	6700649	6800649	-0.00856150205930448
chrII	6800649	6900649	-0.00193155904632793
chrII	6900649	7000649	0.0196303713368776
chrII	7000649	7100649	-0.0743849048360625
chrII	7100649	7200649	-0.0369742811924866
chrII	7200649	7300649	-0.0447603511450898
chrII	7300649	7400649	-0.0663405268487445
chrII	7400649	7500649	-0.0265359388687438
chrII	7500649	7600649	-0.00702574492123663
chrII	7600649	7700649	-0.00557576883855758
chrII	7700649	7800649	-0.0253704502558333
chrII	7800649	7900649	-0.036790738846359
chrII	7900649	8000649	-0.0412154100431307
chrII	8000649	8100649	0.000634413775118986
chrII	8100649	8200649	0.00222559832430424
chrII	8200649	8300649	0.0187367227042594
chrII	8300649	8400649	-0.0471243750713992
chrII	8400649	8500649	-0.032544312277913
chrII	8500649	8600649	-0.00971707812094008
chrII	8600649	8700649	-0.0449204074992939
chrII	8700649	8800649	-0.0124910434622026
chrII	8800649	8900649	-0.0641060169165746
chrII	8900649	9000649	0.0330452135872981
chrII	9000649	9100649	-0.00693483347626367
chrII	9100649	9200649	-0.0114253187581689
chrII	9200649	9300649	-0.00208031177722142
chrII	9300649	9400649	-0.0352920254542594
chrII	9400649	9500649	-0.0391583405620464
chrII	9500649	9600649	-0.0265869859521264
chrII	9600649	9700649	-0.00820508617145344
chrII	9700649	9800649	-0.0230966255853116
chrII	9800649	9900649	-0.0141435639003151
chrII	9900649	10000649	-0.018946848707212
chrII	10000649	10100649	-0.0169240884300806
chrII	10100649	10200649	0.0109964605479306
chrII	10200649	10300649	-0.0139126142069039
chrII	10300649	10400649	0.00169278281263528
chrII	10400649	10500649	-0.0188682908023171
chrII	10500649	10600649	0.0276511789194844
chrII	10600649	10700649	-0.0325581709024545
chrII	10700649	10800649	-0.0237948739979973
chrII	10800649	10900649	-0.0100186774878653
chrII	10900649	11000649	0.00251655297499883
chrII	11000649	11100649	-0.0705859932653287
chrII	11100649	11200649	-0.0158304630735277
chrII	11200649	11300649	-0.0187875193908873
chrII	11300649	11400649	-0.0849286838099115
chrII	11400649	11500649	-0.0307935222254312
chrII	11500649	11600649	-0.0247518177876491
chrII	11600649	11700649	-0.00775306334356255
chrII	11700649	11800649	0.0180294146982584
chrII	11800649	11900649	-0.0324398804962961
chrII	11900649	12000649	-0.0133352069207276
chrII	12000649	12100649	0.00599803498128907
chrII	12100649	12200649	-0.0394428771821708
chrII	12200649	12300649	-0.00154067512853554
chrII	12300649	12400649	-0.0380765324363962
chrII	12400649	12500649	0.000743854760573571
chrII	12500649	12600649	-0.0203010082237302
chrII	12600649	12700649	0.0173433844404874
chrII	12700649	12800649	0.0256210369838286
chrII	12800649	12900649	-0.0243208014869907
chrII	12900649	13000649	-0.0261366907835859
chrII	13000649	13100649	-0.036565113411047
chrII	13100649	13200649	0.0105059697043479
chrII	13200649	13300649	-0.0265426466614319
chrII	13300649	13400649	-0.00631795868597834
chrII	13400649	13500649	-0.0868754626042338
chrII	13500649	13600649	-0.018699976026541
chrII	13600649	13700649	-0.0433374707790549
chrII	13700649	13800649	-0.0569323964567296
chrII	13800649	13900649	-0.0522128015745575
chrII	13900649	14000649	-0.0555334424464408
chrII	14000649	14100649	-0.0201930288908898
chrII	14100649	14200649	-0.0270343083158534
chrII	14200649	14300649	-0.0125364048664677
chrII	14300649	14400649	-0.0486534239692242
chrII	14400649	14500649	-0.0762728690805624
chrII	14500649	14600649	-0.032417623246133
chrII	14600649	14700649	-0.0446727549913705
chrII	14700649	14800649	-0.0365965628836175
chrII	14800649	14900649	-0.0637938802336613
chrII	14900649	15000649	0.00167598675030632
chrII	15000649	15100649	-0.0462181001332756
chrII	15100649	15200649	-0.0679728331056282
chrII	15200649	15300649	-0.0303487395274837
chrII	15300649	15400649	0.0247953830050097
chrII	15400649	15500649	0.00364689989644213
chrII	15500649	15600649	0.0180070752237105
chrII	15600649	15700649	-0.00128109866612784
chrII	15700649	15800649	-0.059769862491719
chrII	15800649	15900649	-0.0133799477252005
chrII	15900649	16000649	-0.0147280222085137
chrII	16000649	16100649	-0.0995693359485164
chrII	16100649	16200649	-0.0482212131913685
chrII	16200649	16300649	-0.0762963806997293
chrII	16300649	16400649	-0.0319061882382121
chrII	16400649	16500649	-0.0210195312297363
chrII	16500649	16600649	0.0285677599468837
chrII	16600649	16700649	0.0036986710436197
chrII	16700649	16800649	-0.0310864626863102
chrII	16800649	16900649	-0.0308227178525814
chrII	16900649	17000649	-0.0579208496545945
chrII	17000649	17100649	-0.034551500449499
chrII	17100649	17200649	-0.0573044227467656
chrII	17200649	17300649	0.0128880303051803
chrII	17300649	17400649	-0.0406686257343346
chrII	17400649	17500649	0.0232479647893193
chrII	17500649	17600649	-0.0814983888731123
chrII	17600649	17700649	0.00737887666645884
chrII	17700649	17800649	-0.046238178377773
chrII	17800649	17900649	-0.0428875984211115
chrII	17900649	18000649	-0.0401547708072039
chrII	18000649	18100649	-0.000230832264541017
chrII	18100649	18200649	-0.0552180887993271
chrII	18200649	18300649	0.0212579547950987
chrII	18300649	18400649	-0.00563377002679466
chrII	18400649	18500649	-0.0184268394750622
chrII	18500649	18600649	0.00282140879480341
chrII	18600649	18700649	-0.123893877074723
chrII	18700649	18800649	-0.0414916732738241
chrII	18800649	18900649	-0.0936029932181423
chrII	18900649	19000649	-0.0542763727510704
chrII	19000649	19100649	-0.0278612929462023
chrII	19100649	19200649	-0.0300440202909256
chrII	19200649	19300649	0.00532149119289116
chrII	19300649	19400649	0.0516988075811051
chrII	19400649	19500649	0.0274080891020358
chrII	19500649	19600649	-0.0337148921769579
chrII	19600649	19700649	-0.0201662571582508
chrII	19700649	19800649	-0.0374929307932178
chrII	19800649	19900649	0.0472019999856542
chrII	19900649	20000649	0.0197403374127499
chrII	20000649	20100649	-0.0522400665542822
chrII	20100649	20200649	0.0315213434999584
chrII	20200649	20300649	-0.0399923554413835
chrII	20300649	20400649	-0.0187063981741122
chrII	20400649	20500649	-0.0980105722556247
chrII	20500649	20600649	-0.0760330921688493
chrII	20600649	20700649	-0.145203863660391
chrII	20700649	20800649	-0.0735872612919612
chrII	20800649	20900649	-0.0201579198428739
chrII	20900649	21000649	-0.0496540850070118
chrII	21000649	21100649	-0.0537528626778527
chrII	21100649	21200649	-0.0867156610628789
chrII	21200649	21300649	-0.154199611439044
chrII	21300649	21400649	0.00329365176646766
chrII	21400649	21500649	-0.189666804003577
chrII	21500649	21600649	-0.113298397360018
chrII	21600649	21700649	-0.0289787836871495
chrII	21700649	21800649	-0.0962244069751718
chrII	21800649	21900649	0.0347097662114837
chrII	21900649	22000649	-0.0174832519319766
chrII	22000649	22100649	-0.0378353622182814
chrII	22100649	22200649	0.00337531570766412
chrII	22200649	22300649	-0.0048501987520425
chrII	22300649	22400649	0.0443989468190007
chrII	22400649	22500649	-0.0850951632395625
chrII	22500649	22600649	0.00879571100741689
chrII	22600649	22700649	0.00711904484891422
chrII	22700649	22800649	-0.0131742427397896
chrII	22800649	22900649	-0.0564113369183833
chrII	22900649	23000649	-0.00580147177622145
chrII	23000649	23100649	-0.0852662272423988
chrII	23100649	23200649	-0.00379169146377638
chrII	23200649	23300649	-0.00118691816499482
chrII	23300649	23400649	-0.0184660799600303
chrII	23400649	23500649	0.0211929881338074
chrII	23500649	23600649	0.00856863016947296
chrII	23600649	23708075	-0.016794095133342
chrIV	481	100481	0.000536213118285471
chrIV	100481	200481	-0.0112493154343292
chrIV	200481	300481	0.0109001925520256
chrIV	300481	400481	-0.106828833843099
chrIV	400481	500481	-0.0484365725590485
chrIV	500481	600481	-0.0186268407864436
chrIV	600481	700481	-0.0216623685697266
chrIV	700481	800481	-0.0472684451089483
chrIV	800481	900481	-0.0404512944912844
chrIV	900481	1000481	-0.00388709525737235
chrIV	1000481	1100481	0.0183801644142748
chrIV	1100481	1200481	-0.138826476633752
chrIV	1200481	1300481	-0.054143438222256
chrIV	1300481	1400481	-0.0827000170090225
chrIV	1400481	1500481	-0.0374918618187918
chrIV	1500481	1600481	-0.0446943444576151
chrIV	1600481	1700481	-0.0279061489556915
chrIV	1700481	1800481	-0.0851866001657429
chrIV	1800481	1900481	-0.0994000737411562
chrIV	1900481	2000481	-0.0707069008889481
chrIV	2000481	2100481	-0.0165426482678198
chrIV	2100481	2200481	-0.0211172570097579
chrIV	2200481	2300481	-0.0300041380544567
chrIV	2300481	2400481	-0.0559598836748921
chrIV	2400481	2500481	-0.0469819987443142
chrIV	2500481	2600481	-0.0410279622384845
chrIV	2600481	2700481	-0.0916093485858156
chrIV	2700481	2800481	-0.0287234730547505
chrIV	2800481	2900481	-0.0038229653829071
chrIV	2900481	3000481	-0.00339940466624073
chrIV	3000481	3100481	-0.128271622840572
chrIV	3100481	3200481	0.0231831878841612
chrIV	3200481	3300481	-0.0310332013098624
chrIV	3300481	3400481	-0.0286600696618334
chrIV	3400481	3500481	-0.0671249933109039
chrIV	3500481	3600481	-0.0109431465823281
chrIV	3600481	3700481	-0.0835904792659433
chrIV	3700481	3800481	-0.0254221541743358
chrIV	3800481	3900481	-0.0131203061776665
chrIV	3900481	4000481	-0.0716507775390627
chrIV	4000481	4100481	-0.0577414188284251
chrIV	4100481	4200481	-0.0617357489737385
chrIV	4200481	4300481	0.00704233743017853
chrIV	4300481	4400481	-0.0469087499932374
chrIV	4400481	4500481	-0.0562549817687369
chrIV	4500481	4600481	0.0018367431770136
chrIV	4600481	4700481	-0.0509882728607252
chrIV	4700481	4800481	0.0341474729088527
chrIV	4800481	4900481	-0.0668707373273731
chrIV	4900481	5000481	-0.0231871150824074
chrIV	5000481	5100481	-0.0919593532105488
chrIV	5100481	5200481	-0.0542378538848392
chrIV	5200481	5300481	-0.0115545880243579
chrIV	5300481	5400481	0.00797551392244742
chrIV	5400481	5500481	0.00521193612781798
chrIV	5500481	5600481	-0.018959897637552
chrIV	5600481	5700481	-0.0652235565393065
chrIV	5700481	5800481	0.00906499823968745
chrIV	5800481	5900481	0.000454309328178803
chrIV	5900481	6000481	-0.00152489879066989
chrIV	6000481	6100481	0.0173730635955934
chrIV	6100481	6200481	-0.0251191713246895
chrIV	6200481	6300481	0.0131732070161583
chrIV	6300481	6400481	-0.0254660019123867
chrIV	6400481	6500481	0.00719091957115444
chrIV	6500481	6600481	0.00630541923107527
chrIV	6600481	6700481	0.0183652099028117
chrIV	6700481	6800481	-0.0209823699288481
chrIV	6800481	6900481	-0.00406329509680536
chrIV	6900481	7000481	-0.000511875201044546
chrIV	7000481	7100481	-0.0532648214092555
chrIV	7100481	7200481	-0.00345285688556262
chrIV	7200481	7300481	-0.0515174260831119
chrIV	7300481	7400481	0.00841712248360092
chrIV	7400481	7500481	0.00712939886083527
chrIV	7500481	7600481	0.035201379110722
chrIV	7600481	7700481	-0.0189651218295159
chrIV	7700481	7800481	-0.0242569887640788
chrIV	7800481	7900481	0.0175955452287876
chrIV	7900481	8000481	0.0182350541310007
chrIV	8000481	8100481	-0.0180852217743322
chrIV	8100481	8200481	-0.0455256883093255
chrIV	8200481	8300481	0.00899220082596134
chrIV	8300481	8400481	-0.0604903901122498
chrIV	8400481	8500481	-0.0303986996674854
chrIV	8500481	8600481	-0.0122327594357652
chrIV	8600481	8700481	-0.0264020054389778
chrIV	8700481	8800481	-0.00270149576477656
chrIV	8800481	8900481	-0.00984783354819889
chrIV	8900481	9000481	-0.0530067287686927
chrIV	9000481	9100481	0.00762664230780766
chrIV	9100481	9200481	-0.0473924480297461
chrIV	9200481	9300481	0.00457879332128239
chrIV	9300481	9400481	0.00767587881946254
chrIV	9400481	9500481	-0.0450564583822879
chrIV	9500481	9600481	-0.0435205534320536
chrIV	9600481	9700481	-0.0156220514639073
chrIV	9700481	9800481	-0.0626561169546405
chrIV	9800481	9900481	-0.0155030762930377
chrIV	9900481	10000481	-0.0420077043322367
chrIV	10000481	10100481	-0.050709542201245
chrIV	10100481	10200481	-0.00100182002251982
chrIV	10200481	10300481	-0.0307002971115519
chrIV	10300481	10400481	-0.0932868619779448
chrIV	10400481	10500481	-0.067459256061971
chrIV	10500481	10600481	-0.0552180209879753
chrIV	10600481	10700481	-0.00364249498097441
chrIV	10700481	10800481	0.0164238077810659
chrIV	10800481	10900481	-0.0305879691542832
chrIV	10900481	11000481	-0.0455892957579112
chrIV	11000481	11100481	-0.0443997186798316
chrIV	11100481	11200481	-0.0199317025425998
chrIV	11200481	11300481	-0.00181828387232455
chrIV	11300481	11400481	-0.0240716643514565
chrIV	11400481	11500481	-0.015440929365852
chrIV	11500481	11600481	-0.0480644208440344
chrIV	11600481	11700481	-0.00331060743310114
chrIV	11700481	11800481	-0.0192632692152793
chrIV	11800481	11900481	-0.00448733726526984
chrIV	11900481	12000481	-0.0352579715359663
chrIV	12000481	12100481	0.000903390212374909
chrIV	12100481	12200481	-0.0319032214891631
chrIV	12200481	12300481	-0.00673592204414761
chrIV	12300481	12400481	-0.0134175232737844
chrIV	12400481	12500481	-0.0108809679149553
chrIV	12500481	12600481	-0.0207408829943079
chrIV	12600481	12700481	-0.0173599292148671
chrIV	12700481	12800481	-0.0345823276146731
chrIV	12800481	12900481	-0.00839286320825315
chrIV	12900481	13000481	-0.00797480565326846
chrIV	13000481	13100481	-0.0304409600804744
chrIV	13100481	13200481	0.000265848529512895
chrIV	13200481	13300481	0.0165030516753841
chrIV	13300481	13400481	-0.00665040803441652
chrIV	13400481	13500481	-0.0103868672327328
chrIV	13500481	13600481	-0.0563279030577784
chrIV	13600481	13700481	-0.03489749565683
chrIV	13700481	13800481	-0.00484074121642237
chrIV	13800481	13900481	-0.0383614362563741
chrIV	13900481	14000481	-0.00613399059205779
chrIV	14000481	14100481	0.0150877657793156
chrIV	14100481	14200481	-0.00524556657579932
chrIV	14200481	14300481	-0.0040075934071616
chrIV	14300481	14400481	-0.0263273826964212
chrIV	14400481	14500481	0.00278742059989436
chrIV	14500481	14600481	-0.000124113968097846
chrIV	14600481	14700481	-0.00904344659176961
chrIV	14700481	14800481	-0.036271915450499
chrIV	14800481	14900481	-0.02251010567235
chrIV	14900481	15000481	0.00721040023787441
chrIV	15000481	15100481	-0.00498816169160598
chrIV	15100481	15200481	-0.0342959854379353
chrIV	15200481	15300481	-0.0104626286305343
chrIV	15300481	15400481	-0.0494845007849525
chrIV	15400481	15500481	-0.00470624765651275
chrIV	15500481	15600481	-0.004079596078413
chrIV	15600481	15700481	-0.0215356074471991
chrIV	15700481	15800481	-0.0176144302457444
chrIV	15800481	15900481	-0.000574911722622876
chrIV	15900481	16000481	-0.0123762491867701
chrIV	16000481	16100481	-0.00755748584465845
chrIV	16100481	16200481	-0.0383794023157161
chrIV	16200481	16300481	-0.0196622170738846
chrIV	16300481	16400481	-0.0411384494853623
chrIV	16400481	16500481	-0.00740910460923217
chrIV	16500481	16600481	0.0167648967310824
chrIV	16600481	16700481	-0.0300876425366652
chrIV	16700481	16800481	0.0365617899117707
chrIV	16800481	16900481	-0.031830390734454
chrIV	16900481	17000481	0.0242330842665516
chrIV	17000481	17100481	0.0204967233268567
chrIV	17100481	17200481	-0.0322461175661373
chrIV	17200481	17300481	-0.162391022325596
chrIV	17300481	17400481	-0.0183452367387773
chrIV	17400481	17500481	-0.0499926995621319
chrIV	17500481	17600481	-0.0737336673951603
chrIV	17600481	17700481	-0.0718896226845928
chrIV	17700481	17800481	-0.00466709559503865
chrIV	17800481	17900481	-0.0528601215115089
chrIV	17900481	18000481	-0.0203496091410128
chrIV	18000481	18100481	-0.0242114898488224
chrIV	18100481	18200481	-0.0404394766759547
chrIV	18200481	18300481	0.0138298423304612
chrIV	18300481	18400481	-0.0125215851636237
chrIV	18400481	18500481	-0.0282250609804749
chrIV	18500481	18600481	-0.00935497684244455
chrIV	18600481	18700481	-0.0648068295368168
chrIV	18700481	18800481	-0.0309033506257417
chrIV	18800481	18900481	0.02613006303775
chrIV	18900481	19000481	-0.00347540973442708
chrIV	19000481	19100481	-0.0132872003627399
chrIV	19100481	19200481	-0.0668710784900849
chrIV	19200481	19300481	0.014588378686425
chrIV	19300481	19400481	0.0665594691231713
chrIV	19400481	19500481	-0.00801196834604901
chrIV	19500481	19600481	-0.0325864169761963
chrIV	19600481	19700481	-0.106471088583262
chrIV	19700481	19800481	-0.0713878873402828
chrIV	19800481	19900481	-0.0477768237099675
chrIV	19900481	20000481	-0.0115472810970576
chrIV	20000481	20100481	-0.00465293355847088
chrIV	20100481	20200481	-0.0473615524201161
chrIV	20200481	20300481	0.0154732266923965
chrIV	20300481	20400481	0.0452665742962248
chrIV	20400481	20500481	0.0173729067403235
chrIV	20500481	20600481	-0.0525724885274817
chrIV	20600481	20700481	0.016451046875163
chrIV	20700481	20800481	0.0506262369052506
chrIV	20800481	20900481	-0.0521125830333043
chrIV	20900481	21000481	-0.0595493112779644
chrIV	21000481	21100481	0.0252724727431061
chrIV	21100481	21200481	-0.00834250820550226
chrIV	21200481	21300481	0.0664766329153268
chrIV	21300481	21400481	-0.0172994315381026
chrIV	21400481	21500481	-0.0429457100103175
